2019-05-23 09:49:55,新城区（内蒙古自治区呼和浩特市新城区）,新城区位于内蒙古自治区首府呼和浩特市的东北部。始建于清朝乾隆四年（1739年），是由清代建造的“绥远城”俗称“新城”而得名。全区总面积700平方公里，其中，城区55平方公里，农区和山区645平方公里。北面和东面以大青山为分水岭，与呼和浩特市武川县和乌兰察布市交界，南面与呼和浩特市赛罕区接壤，西面与呼和浩特市回民区毗邻。2013年全区总人口58万余人，有汉、蒙、满、回等30个少数民族，是满族聚居区。2019年3月，被水利部公布为第一批节水型社会建设达标县（区）。
2019-05-23 09:49:55,城区（山西省大同市原辖区（已撤销））,城区是山西省大同市原市辖区之一，于2018年撤销，位于大同盆地中心，是大同市的政治、经济和文化中心。北邻内蒙古，东望河北，距北京380公里，离太原市352公里。扼晋、冀、蒙咽喉之要道，为首都屏障，三晋门户。城区曾是秦汉名郡，北魏京华，辽金元三代陪都，明、清两代皆设大同府，因而有“一代都城，三代京华，两朝重镇”之称。至2014年，城区总面积46.13平方公里，常住人口73万。辖区设15个街道，136个社区。
2019-05-23 09:49:56,迎泽区,迎泽区是山西省太原市市辖区，国务院1997年批准成立的城乡一体化城区，是太原市的中心城区及政治、经济、文化、交通、传媒、通信和金融中心，宋建太原古城的主要所在地，名称源于明朝扩建后古城城门之一的迎泽门，俗称大南门。迎泽区地处太原市汾河之东、城区中部，南连小店区，北接杏花岭区，东与晋中市榆次区、寿阳县相邻，西隔汾河与万柏林区相望。全区下辖6个街道、1个镇，共97个社区、17个行政村，总面积104.57平方公里。2010年迎泽区全年地区生产总值（GDP）完成3226253万元，第一产业完成3983万元，第二产业完成496789万元，第三产业完成2725481万元。
2019-05-23 09:49:56,永年区,永年区，隶属河北省邯郸市，位于河北省南部、邯郸市区北部。2016年9月30日撤县建区，全区辖17个乡镇、363个行政村，面积758平方公里，人口95.4万人。是邯郸市最大的区。永年区是闻名遐迩的中国太极拳之乡、中国紧固件之都、中国民间文化艺术之乡、中华体育之乡、全国武术之乡、中国最佳休闲旅游区。永年区是杨式太极拳和武式太极拳的发源地。从二十世纪九十年代起举办了多届太极拳交流活动，在永年的学校中太极拳是体育课的教学项目之一。2017年2月25日，永年区境内的广府古城正式晋升为国家AAAAA级旅游景区。
2019-05-23 09:49:57,大名县,大名县，隶属于河北省邯郸市，位于河北省东南部，冀鲁豫三省交界处。位于东经114°58′11″~115°28′28″，北纬36°05′07″~36°30′10″之间。东与山东省冠县、莘县毗邻，南与河南省南乐县相连，西与魏县交界，西北与广平县为邻，北与馆陶县接壤。北距省会石家庄247公里，西北距邯郸市73公里，西南距河南省安阳市92公里，南距河南省濮阳市75公里，东距山东省聊城市92公里。2013年，大名县辖20个乡镇，651个行政村，总面积为1052.98平方公里。2012年，总人口86万人，是国家扶贫开发工作重点县，省首批扩权试点县。大名县属温带半湿润大陆性季风气候区，四季分明，气候温和，光照充足，雨量适中，雨季同季，无霜期长，干寒同期。2014年，大名县生产总值完成103.95亿元。2019年5月5日，河北省政府发出通知，正式批准大名县退出贫困县序列。
2019-05-23 09:49:57,秦皇岛（河北省地级市）,秦皇岛，简称“秦”，又称港城、临榆，河北省省辖市，世界著名旅游城市，全球避暑名城，全国性综合交通枢纽，中国海滨城市，中国首批沿海开放城市。秦皇岛位于河北省东北部，南临渤海，北依燕山，东接辽宁，西近京津，因《浪淘沙·北戴河》而闻名遐迩。秦皇岛是首都经济圈的重要功能区，京津冀辐射东北的重要门户和节点城市，中国最大铝制品生产加工基地，北方最大粮油加工基地，被誉为“车轮制造之都”。秦皇岛是国家历史文化名城，因秦始皇东巡至此派人入海求仙而得名，是中国唯一一个因皇帝帝号而得名的城市。秦皇岛是中国近代旅游业的发祥地，汇集了丰富的旅游资源，气候温和，是驰名中外的旅游休闲胜地，有“天堂之城”的美誉。秦皇岛作为国家创新型城市试点，拥有13所高等院校，八十余名享受国务院特殊津贴专家，15万名在校大学生，人才密度居全省首位。秦皇岛是环渤海地区重要港口城市，是华北、东北和西北地区重要的出海口，京津冀协同发展与振兴东北老工业基地两大国家战略的交汇点。秦皇岛港是中国最早的自主通商口岸，目前是世界最大能源输出港，有国民经济“晴雨表”之称。秦皇岛曾获中国最美海滨城市、全国十佳生态文明城市、中国北方最宜居城市、中国最佳休闲城市、中国最具爱心城市、中国最具幸福感城市等荣誉。秦皇岛曾协办北京亚运会和北京奥运会，是中国唯一协办过奥运会和亚运会的地级市。2017年获全国文明城市称号。2018年获得国家森林城市称号。
2019-05-23 09:49:57,南开区,南开区是天津中心城区之一，位于中国天津市城区西南部，东起海河，与河北区相望；沿荣吉大街、兴安路、南马路至南门外大街、卫津路和卫津南路，分别与和平区、河西区接壤；西、南至密云路、芥园西道、陈塘庄铁路支线，与西青区相连；北抵老铁桥大街、北马路，沿西马路至西关大街、墙子河、南运河，与红桥区毗邻。南开区原是天津旧城迤南的开洼地带，清末人称此地为天津老城“南边的开洼地”，1919年境内成立了著名的南开大学，因此1956年始设南开区之名。南开区主要包括天津老城及城南，天津租界以西的地区。南开既是历史文化名区，又是北方文化的重要发祥地之一。在民间工艺方面，形神兼备的“泥人张”彩塑，彩绘逼真的“风筝魏”风筝，玲珑剔透的“砖刻刘”砖雕，堪称天津工艺三绝。
2019-05-23 09:49:58,河北区,河北区是天津市中心市区之一，地处市区东北部，因大部分地域坐落在海河以北而得名。区界东邻东丽区，西部与和平区、南开区、红桥区以海河为界，南与河东区相连，北与北辰区接壤。行政区划面积27.93平方公里，南北长6.94公里，东西宽7.95公里，行政管辖面积为29.14平方公里，2012年，河北区辖10个街道办事处，352个居民委员会。河北区是天津近代工业的摇篮，天津市区发祥地之一。作为重要交通枢纽的天津站、天津北站和京津塘高速公路进出口均位于河北区内。河北区境内有始建于明代的著名佛教寺院一一大悲禅院；有周恩来、邓颖超青年时代从事革命活动的觉悟社、女星社；有孙中山、李大钊、梁启超、李叔同等名人遗址；还有袁世凯、冯国璋、曹寅等名人遗迹，以及一批各具特色、欧式风格的风貌建筑群。
2019-05-23 09:49:58,和平区（天津市和平区）,和平区，隶属天津市，位于天津市区中部，海河干流西岸，介于北纬39°06′—39°08′10″，东经117°10′16″—117°12′53″之间，总面积9.98平方千米。和平区属温带半湿润大陆季风型气候，四季分明，温差较大。截止到2018年，和平区辖南市、劝业场、南营门、小白楼、五大道、新兴6个街道、64个社区，户籍人口为42.02万人，常住人口35.07万人。和平区拥有天津市76%的历史风貌建筑和名人故居，五大道文化旅游区完整保存着各式风格建筑2185栋，有“万国建筑博览会”之称，是中国近现代百年历史风云变幻的见证，是国家4A级旅游景区。2009年10月，和平区被全国爱卫办授予“国家卫生区”称号，2017年11月，经复查确认继续保留全国文明城市荣誉称号。2018年度《中国国家旅游》最佳全域旅游目的地。2018年，和平区地区生产总值突破900亿元，服务业占全区经济比重达到98%，区级财政收入45亿元，其中税收占比达到84%，同比提高12个百分点，社会消费品零售总额508亿元，同比增长4.1%；内、外资到位额分别达到100亿元和495万美元。
2019-05-23 09:49:58,门头沟区,门头沟区是北京市下辖的市辖区，地处北京西部山区，是具有悠久历史文化和优良革命传统的老区。早在一万年以前，新石器时代早期的“东胡林人”就在此繁衍生息。燕昭王二十九年（公元前283年）设上谷、渔阳、右北平、辽西、辽东五郡，今区境分属上谷、渔阳二郡。此后，区境的隶属行政建制屡经变迁，直到1958年5月定名为门头沟区至今。2016年门头沟区重新确认国家卫生区。
2019-05-23 09:49:59,东城区（北京市东城区）,"东城区，隶属于北京市，地处北京市中心城区的东部，东、北与朝阳区接壤，南与丰台区相连，西与西城区毗邻，介于东经116°22'17""—116°26'46""，北纬39°51'26""—39°58'22""之间，东西最大距离5.2千米，南北最大距离13千米，总面积41.84平方千米。东城区是北京文物古迹最为集中的区域，拥有国家级文物保护单位16处，市级文物保护单位60处，北京市历史文化保护区18.5片。2018年，东城区下辖17个街道，常住人口82.2万人，实现地区生产总值（GDP）2425.7亿元，其中，第二产业实现增加值89.6亿元，第三产业实现增加值2336.1亿元，按常住人口计算，全区人均地区生产总值达到29万元（按年平均汇率折合4.4万美元）。"
2019-05-23 09:49:59,喀什（新疆县级市）,喀什市，隶属新疆维吾尔自治区喀什地区，位于新疆西南缘，塔里木盆地西部，东临塔克拉玛干沙漠，南依喀喇昆仑山与西藏阿里地区，西靠帕米尔高原，是中国最西部的边陲城市，是喀什地区行政公署驻地。喀什市面积1056.8平方千米，人口62.79万（2016年），辖6个街道、2个镇、9个乡。喀什是南疆的政治、经济、文化、交通中心，农牧产品最大集散地。也是古丝绸之路上的商埠重镇，东西方交通的咽喉枢纽和东西方经济文化和文明的重要交汇点。1986年12月，喀什市列为中国历史文化名城。2004年05月，喀什市被命名为中国优秀旅游城市。
2019-05-23 09:49:59,新疆（中国面积最大的省区）,新疆维吾尔自治区，简称“新”，首府乌鲁木齐市，位于中国西北边陲，是中国五个少数民族自治区之一。面积166万平方公里，是中国陆地面积最大的省级行政区，占中国国土总面积六分之一。常住人口2444.67万人（2017年末）。新疆地处亚欧大陆腹地，陆地边境线5600多公里，周边与俄罗斯、哈萨克斯坦、吉尔吉斯斯坦、塔吉克斯坦、巴基斯坦、蒙古、印度、阿富汗斯坦八国接壤，在历史上是古丝绸之路的重要通道，现在是第二座“亚欧大陆桥”的必经之地，战略位置十分重要。新疆现有47个民族成分，主要居住有汉、维吾尔、哈萨克、回、蒙古、柯尔克孜、锡伯、塔吉克、乌孜别克、满、达斡尔、塔塔尔、俄罗斯等民族，是中国五个少数民族自治区之一。全国第六次人口普查结果中，24省市区受高等教育人口比例新疆位列第五。新疆将全面落实南疆地区14年免费教育政策，推进其他地区14年免费教育，逐步实现全区15年免费教育，即学前3年、小学6年、初中3年、高中3年。公元前60年，西汉中央政权设立西域都护府，新疆正式成为中国领土的一部分。1884年清政府在新疆设省。1949年新疆和平解放。1955年10月1日成立新疆自治区。新疆现有14个地、州、市，89个县（市），其中33个为边境县（市）。
2019-05-23 09:50:00,银川,银川市，简称“银”，是宁夏回族自治区的首府，国家历史文化名城，西北地区重要的中心城市之一。自治区军事、政治、经济、文化、科研、交通和金融中心，以发展轻纺工业为主，机械、化工、建材工业协调发展的综合性工业城市。位于宁夏平原中部，东踞鄂尔多斯西缘，西依贺兰山，黄河从市境穿过，是中国历史文化名城，是宁蒙陕甘毗邻地区中心城市，是丝绸之路的节点城市，是深入实施西部大开发战略的重点经济区。银川是历史悠久的塞上古城，早在3万年前就有人类在水洞沟遗址繁衍生息，史上西夏王朝的首都，是国家历史文化名城，民间传说中又称“凤凰城”，古称“兴庆府”、“宁夏城”，素有“塞上江南、鱼米之乡”的美誉，城西有著名的国家级风景名胜区西夏王陵。城市综合竞争力跻身全国百强，荣获全国文明城市、国家节水型城市、国家卫生城市、国家园林城市、国家环保模范城市、中国人居环境范例奖等殊荣，被评为“中国十大新天府”。2016年12月，银川被国务院列为第三批国家新型城镇化综合试点地区。2017年，银川市复查确认继续保留全国文明城市荣誉称号。2018年1月，银川市获评“2017中国智慧城市发展示范城市”。2018年10月，银川获评健康中国年度标志城市。2018年10月25日，银川获全球首批“国际湿地城市”称号。2018年重新确认国家卫生城市（区）。
2019-05-23 09:50:00,宁夏（宁夏回族自治区）,宁夏回族自治区，简称“宁”，是中华人民共和国省级行政区，首府银川。位于中国西北内陆地区，宁夏界于北纬35°14'-39°14'，东经104°17'-109°39'之间，东邻陕西，西、北接内蒙古，南连甘肃，宁夏回族自治区总面积6.64万平方千米。宁夏地形从西南向东北逐渐倾斜，丘陵沟壑林立，地形分为三大板块：北部引黄灌区、中部干旱带、南部山区。宁夏地处黄河水系，地势南高北低，呈阶梯状下降，全区属温带大陆性干旱、半干旱气候。截至2018年底，宁夏回族自治区下辖5个地级市，共有11个县，2个县级市，9个市辖区。截至2018年末，宁夏回族自治区常住人口688.11万人，实现地区生产总值（GDP）3705.18亿元，第一产业279.85亿元，第二产业1650.26亿元，第三产业1775.07亿元，年全区全体居民人均可支配收入22400元，按常住地分，城镇居民人均可支配收入31895元，农村居民人均可支配收入11708元。
2019-05-23 09:50:01,青海（中华人民共和国省级行政区）,青海，简称“青”，是中华人民共和国省级行政区。省会西宁，位于中国西北内陆，青海界于北纬31°36′-39°19′，东经89°35′-103°04′之间，北部和东部同甘肃相接，西北部与新疆相邻，南部和西南部与西藏毗连，东南部与四川接壤，青海省总面积72.23万平方千米。青海省地势总体呈西高东低，南北高中部低的态势，西部海拔高峻，向东倾斜，呈梯型下降，东部地区为青藏高原向黄土高原过渡地带，地形复杂，地貌多样。青海省地貌复杂多样，五分之四以上的地区为高原，东部多山，西部为高原和盆地，兼具青藏高原、内陆干旱盆地和黄土高原三种地形地貌，属高原大陆性气候，地跨黄河、长江、澜沧江、黑河4大水系。截至2017年底，青海省下辖2个省辖市，6个自治州，4个县级市，27个县，7个自治县，6个市辖区。截至2018年末，青海省常住人口603.23万人，实现地区生产总值2865.23亿元，第一产业增加值268.10亿元，第二产业增加值1247.06亿元，第三产业增加值1350.07亿元，人均生产总值47689元。
2019-05-23 09:50:01,天水,天水，甘肃省下辖地级市，位于甘肃省东南部，毗邻关中平原，是关中平原城市群重要节点城市、关中——天水经济区次核心城市。天水曾名上邽、成纪、秦州，据传是伏羲和女娲诞生地，华夏文明的重要发祥地之一，素有“羲皇故里”之称。天水市下辖2区5县，总面积1.4325万平方千米，总人口382.9万，其中常住人口332.30万（2016年）。天水境内地势西北高，东南低，海拔在1000-2100米之间，气候属温带季风气候。天水是中国老工业基地之一，拥有国家级和省级企业技术中心、工程技术研究中心44个，国家级企业重点实验室1家，省级企业重点实验室6家。拥有天水师范学院、甘肃林业职业技术学院、甘肃工业职业技术学院、甘肃机电职业技术学院等高校。2017年天水实现生产总值614.96亿元，完成大口径财政收入148.44亿元，实现社会消费品零售总额313.11亿元。天水历史悠久，是秦人、秦早期文化的发祥地，有3000多年的文字记载史和2700多年的建城史，公元前688年秦国在此设立了邽县和冀县，是中国历史上建城设县最早的地方。境内有国家和省、市级重点保护文物169处，其中世界文化遗产麦积山石窟，是中国四大石窟之一，被誉为“东方雕塑艺术陈列馆”。
2019-05-23 09:50:02,敦煌（甘肃省酒泉市代管县级市）,敦煌，由甘肃省酒泉市代管，位于河西走廊的最西端，地处甘肃、青海、新疆三省（区）的交汇处，介于东经92°13′—95°30′，北纬39°40′—41°40′之间，总面积3.12万平方千米。敦煌是丝绸之路的节点城市，以“敦煌石窟”、“敦煌壁画”闻名天下，是世界遗产莫高窟和汉长城边陲玉门关、阳关的所在地。2012年，入选“2012年度中国特色魅力城市200强”，是国家历史文化名城。截至2018年，敦煌市下辖9个镇，1个农场，1个基地。截至2017年末，敦煌市常住人口19.03万人，实现地区生产总值（GDP）100.93亿元，其中：一产增加值15.59亿元，二产增加值19.19亿元，三产增加值66.14亿元，三次产业结构调整为15.45：19.02：65.53。人均生产总值53147元（按年平均常住人口18.99万计算），下降5.72%。
2019-05-23 09:50:02,武威（中华人民共和国甘肃省省辖市）,武威，甘肃省辖地级市，被命名为“中国葡萄酒城”，简称“雍凉”、“凉”、“雍”，古称凉州，地处黄土高原、青藏高原和蒙新高原三大高原交汇地带，地势呈西高东低，局部地形复杂，属温带大陆性干旱气候，其特点是四季分明，冬寒夏暑；辖1个区、2个县、1个自治县，总面积33238平方公里；2017年常住人口182.53万人。武威历史悠久，汉武帝派骠骑将军霍去病远征河西，击败匈奴，为彰其“武功军威”命名武威。自汉武帝开辟河西四郡，历代王朝都曾在这里设郡置府。武威是古丝绸之路要冲，境内名胜古迹众多，雪域高原、绿洲风光和大漠戈壁等自然景观与历史文化交相辉映，具有较高的文化旅游价值；区位优越，东接兰州、南靠西宁、北临银川和内蒙、西通新疆，处于亚欧大陆桥的咽喉地位和西陇海兰新线经济带的中心地段。2017年，武威市实现生产总值439.58亿元，按可比价计算，比上年下降2.8%。其中，第一产业增加值112.76亿元、增长6.1%；第二产业增加值127.93亿元、下降17.3%；第三产业增加值198.89亿元、增长5.4%。
2019-05-23 09:50:02,张掖（甘肃省地级市）,张掖，以“张国臂掖，以通西域”而得名，甘肃省地级市。位于中国甘肃省西北部，河西走廊中段。古称“甘州”，即甘肃省名“甘”字由来地，素有“桑麻之地”、鱼米之乡之美称。盛产小麦、玉米、水稻、豆类、油料、瓜果、蔬菜，工业有煤炭、机械、纺织、酿造等10余个部门。土特产品有元葱、苹果梨、乌江米、红枣、发菜、丝路春酒等。张掖市面积40874平方千米，人口131万。辖甘州区、临泽县、高台县、山丹县、民乐县、肃南裕固族自治县六个县区。截至2017年末，常住人口122.93万人。有汉、回、藏、裕固等38个民族，其中裕固族是中国唯一集中居住在张掖的一个少数民族。张掖市是国家1986年颁布的第二批全国历史文化名城之一。是古丝绸之路重镇，是新亚欧大陆桥的要道，是全国历史文化名城和中国优秀旅游城市，全国第二大内陆河黑河贯穿全境，是甘肃省商品粮基地，自古有金张掖、银武威”美誉。张掖拥有亚洲最大的军马场，国务院批准建设的国家级湿地保护区，以及被美国《国家地理》杂志评为世界十大神奇地理奇观的张掖国家地质公园。张掖有着悠久的历史、灿烂的文化、优美的自然风光和独特的人文景观，自古就有塞上江南和金张掖之美誉，古人有诗曰不望祁连山顶雪，错把张掖当江南。市内有大佛寺、木塔寺、土塔寺、西来寺、马蹄寺、镇远楼、山西会馆、民勤会馆、黑水国遗址等名胜古迹。2016年11月，张掖市被国家旅游局评为第二批国家全域旅游示范区。
2019-05-23 09:50:03,甘肃,甘肃，简称“甘”或“陇”，中华人民共和国省级行政区。省会兰州，位于中国西北内陆地区，甘肃界于北纬32°11′-42°57′，东经92°13′-108°46′之间，东通陕西，西达新疆，南瞰四川、青海，北扼宁夏、内蒙古，西北端与蒙古国接壤。甘肃省总面积42.59万平方千米。甘肃地形呈狭长状，地貌复杂多样，山地、高原、平川、河谷、沙漠、戈壁，四周为群山峻岭所环抱，地势自西南向东北倾斜。甘肃地处黄土高原、青藏高原和内蒙古高原三大高原的交汇地带，气候类型从南向北包括亚热带季风气候、温带季风气候、温带大陆性干旱气候和高原山地气候四大类型。截至2018年末，甘肃省下辖12个地级市、2个自治州、17个市辖区、5个县级市、57个县、7个自治县，常住人口2637.26万人，实现地区生产总值（GDP）8246.1亿元，其中，第一产业增加值921.3亿元，第二产业增加值2794.7亿元，第三产业增加值4530.1亿元，三次产业结构比为11.2：33.9：54.9。按常住人口计算，人均地区生产总值31336元。
2019-05-23 09:50:04,汉中（陕西省西南部城市）,汉中市，陕西省地级市，简称“汉”，古称南郑、兴元、梁州、天汉。位于陕西省南部，北依秦岭，南屏巴山，中部为汉中平原。辖汉台区、南郑区、城固县、留坝县、勉县、佛坪县、略阳县、宁强县、西乡县、镇巴县、洋县2区9县。汉中市因汉水而得名，自古就有“天汉”之美称。被评为中国最美十大城镇之一，被誉为“汉人老家”。汉中是长江第一大支流汉江的源头，陕南地区最大城市，是关中-天水经济区和成渝经济区的重要连接枢纽，是成都到西安的必经之地，也是两汉三国文化的主要发祥地，素有“汉家发祥地，中华聚宝盆”的美誉。汉中自古就被赞誉为“鱼米之乡”，也是有名的“天府之国”。汉中有四宝：朱鹮、大熊猫、金丝猴和羚牛。汉中被称为熊猫故里;生存有世界濒危鸟类、“世界珍禽”—朱鹮，故又被称为“朱鹮之乡”。汉中被列为国家历史文化名城、中国优秀旅游城市、国家生态建设示范市、国家首批全域旅游示范区、国家卫生城市。2017年10月，被授予“国家园林城市”称号。2018年4月2日，汉中市入选科技部、国家发展改革委发布支持新一批城市开展创新型城市建设的名单。2019年2月2日，《西安海关关于变更及增设关区代码的公告》（中华人民共和国西安海关公告2019年第8号）正式增设汉中海关。汉中海关关区代码：9014。关区全称：汉中海关。管辖范围：汉中市和安康市。关区简称：汉中海关。汉中关区代码用于办理汉中海关除货运监管以外的各项海关业务，关区代码自2019年2月1日起正式启用。
2019-05-23 09:50:04,榆林（陕西省下辖地级市）,榆林，古称“上郡”，始于春秋战国，兴于明清，明朝九边重镇“延绥镇“（又称榆林镇）驻地，康熙皇帝赐“两守孤城，千秋忠勇”刻碑，有“南塔北台中古城，六楼骑街天下名”的美誉，如此奇特城建，在神州大地实属罕见，这也是榆林成为国家历史文化名城重要标志。榆林位于中国陕西省的最北部，黄土高原和毛乌素沙地交界处，是黄土高原与内蒙古高原的过渡区。东临黄河与山西省隔河相望，西连宁夏、甘肃，南接延安，北与鄂尔多斯相连，系陕、甘、宁、蒙、晋五省区交界地，自古就是兵家必争之地。辖2个区、1个县级市、9个县，常住人口340.33万（2017年），全市户籍人口385.04万（2017年）。是陕西杂粮的主产区。能源矿产资源富集一地，被誉为“中国的科威特”。有世界七大煤田之一的神府煤田，有中国陆上探明的最大整装气田——陕甘宁气田。榆林是国家历史文化名城，国家卫生城市，中国爱心城市，中国百强城市，国家新能源示范城市，国家生态保护与建设示范市，中国城市竞争力100强，2011地级城市创新能力综合测评100强，2012中国十大创富城市，2012年入选“2012中国特色魅力城市200强”，2013中国西北部最具投资吸引力城市。拥有世界文化遗产万里长城第一台—镇北台，中国最具潜力的十大古城—榆林古城，红石峡，统万城遗址，红碱淖，榆林沙漠国家森林公园，石峁遗址，白云山，青云寺，悬空寺，二郎山，府州城，高家堡古城，西峰寺，清涧笔架山景区等各大景点。
2019-05-23 09:50:04,韩城（陕西省渭南市代管县级市）,韩城古称“龙门”、“夏阳”、“少梁”，陕西省渭南市代管县级市，位于陕西东部黄河西岸，关中盆地东北隅。韩城是中华文明重要发祥地之一，也是史圣太史公司马迁的故乡。西周初，周武王封子于此，称韩国，春秋战国之交，周平王封秦仲之子康于此，称梁国，战国时，秦设夏阳县。隋开皇十八年(598)置韩城县。1984年元月改为韩城市，1985年列为陕西省对外开放城市，2006年成为陕西唯一一座以县级城市身份获得“中国优秀旅游城市”的城市，2016年入选首批国家全域旅游示范区，2017年入选全国质量强市示范城市、首批国家食品安全示范城市以及国家重大市政工程领域PPP创新工作重点城市，韩城还是全国规模最大的花椒生产基地，有“大红袍花椒之乡”的美誉。韩城连续多年跻身西部百强县（市）前列并连续五年入选“陕西县域经济社会发展十强县”。2012年5月25日，陕西省委、省政府出台《关于在韩城市开展省内计划单列市试点的意见》，明确将韩城市升格为副市厅级行政建制，在不改变现行行政隶属关系的前提下，财税体制实现完全省直管，同时拥有与设区市等同的经济社会管理权限。2019年3月，被列为第一批革命文物保护利用片区分县名单。
2019-05-23 09:50:05,延安,延安市，简称“延”，陕西省地级市，是天下第一陵——中华民族始祖黄帝陵寝黄帝陵所在地，是民族圣地、中国革命圣地，国务院首批公布的国家历史文化名城。延安位于陕西省北部，地处黄河中游，黄土高原的中南地区，省会西安以北371千米。北连榆林，南接关中咸阳、铜川、渭南三市，东隔黄河与山西临汾、吕梁相望，西邻甘肃庆阳。介于北纬35°21′－37°31′，东经107°41′－110°31′之间，东西宽256千米，南北长236千米，总面积37037平方千米，被誉为“三秦锁钥，五路襟喉”。延安古称肤施、延州，是中华民族重要的发祥地，人文始祖黄帝曾居住在这一带。民国二十四年（1935年）10月，中共中央和中央红军胜利到达吴起镇，延安成为中国革命的落脚点和出发点，是全国革命根据地城市中旧址保存规模最大、数量最多、布局最为完整的城市。党中央和毛主席等老一辈革命家在这里生活战斗了十三个春秋，领导了抗日战争和解放战争，培育了延安精神，是全国爱国主义、革命传统和延安精神三大教育基地。截至2018年，延安市下辖2个区、11个县，常住人口225.94万人，实现地区生产总值（GDP）1558.91亿元，其中，第一产业增加值138.07亿元，第二产业增加值925.97亿元，第三产业增加值494.88亿元，三次产业构成为8.9：59.4：31.7，按常住人口计算，全年人均生产总值68940元。延安是“双拥运动”发祥地，中国优秀旅游城市，有着“中国革命博物馆城”的美誉。境内有各类文物遗址点8545处，其中革命遗址445处。
2019-05-23 09:50:05,西安（陕西省省会、副省级市）,西安，古称长安、镐京，是陕西省会、副省级市、关中平原城市群核心城市，曾是古丝绸之路的起点，是“一带一路”核心区、中国西部地区重要的中心城市，是国家重要的科研、教育、工业基地。联合国教科文组织于1981年确定的“世界历史名城”。地处关中平原中部，北濒渭河，南依秦岭，八水润长安。下辖11区2县并代管西咸新区，总面积10752平方公里，2018年末常住人口1000.37万人，常住人口城镇化率74.01%。全年地区生产总值8349.86亿元。西安是中华文明和中华民族重要发祥地之一，历史上先后有十多个王朝在此建都。丰镐都城、秦阿房宫、兵马俑，汉未央宫、长乐宫，隋大兴城，唐大明宫、兴庆宫等勾勒出“长安情结”。西安是中国最佳旅游目的地、中国国际形象最佳城市之一，有两项六处遗产被列入《世界遗产名录》，分别是：秦始皇陵及兵马俑、大雁塔、小雁塔、唐长安城大明宫遗址、汉长安城未央宫遗址、兴教寺塔。另有西安城墙、钟鼓楼、华清池、终南山、大唐芙蓉园、陕西历史博物馆、碑林等景点。西安拥有西安交通大学、西北工业大学、西安电子科技大学等7所“双一流”建设高校。2018年2月，国家发展和改革委员会、住房和城乡建设部发布《关中平原城市群发展规划》支持西安建设国家中心城市、国际性综合交通枢纽、建成具有历史文化特色的国际化大都市。
2019-05-23 09:50:06,陕西（中华人民共和国省级行政区）,陕西，简称“陕”或“秦”，中华人民共和国省级行政区。省会西安，位于中国内陆腹地，黄河中游，东邻山西、河南，西连宁夏、甘肃，南抵四川、重庆、湖北，北接内蒙古，介于东经105°29′—111°15′，北纬31°42′—39°35′之间，总面积20.56万平方千米。陕西省地势呈南北高、中间低，由高原、山地、平原和盆地等多种地貌构成，其中黄土高原占全省土地面积的40%，地跨黄河、长江两大水系，横跨三个气候带，陕北北部长城沿线属中温带季风气候，关中及陕北大部属暖温带季风气候，陕南属北亚热带季风气候。陕西是中华民族及华夏文化的重要发祥地之一，有西周、秦、汉、唐等14个政权在陕西建都。截至2018年末，陕西省下辖10个地级市、30个市辖区、5个县级市、72个县，常住人口3864.40万人，实现地区生产总值（GDP）24438.32亿元，其中，第一产业增加值1830.19亿元，第二产业12157.48亿元，第三产业10450.65亿元。
2019-05-23 09:50:06,江孜县,江孜县隶属西藏自治区日喀则市，地处西藏南部，日喀则市东部、年楚河上游。2006年，江孜县总人口为6.7万，境内居民以藏族为主，占98%，其他民族有汉族、回族等。江孜是中国历史文化名城之一，也是一个新兴的旅游城镇。2008年，江孜县辖1个镇，18个乡，151个村，3个居民委员会。县府驻江孜镇。总面积3771平方公里。2013年，江孜县生产总值13.16亿元，比2004年增长201%。2018年9月25日，获得商务部“2018年电子商务进农村综合示范县”荣誉称号。
2019-05-23 09:50:07,日喀则（西藏自治区地级市）,日喀则，西藏自治区下辖地级市，位于中华人民共和国西南边陲，青藏高原西南部，西衔阿里地区、北靠那曲市、东邻拉萨市与山南市，外与尼泊尔、不丹、印度等国接壤；南北地势较高，其间为藏南高原和雅鲁藏布江流域。2017年，日喀则市人口75万，辖1个市辖区和17个县。日喀则市境内定日县有世界第一高峰——珠穆朗玛峰。有西藏三大圣湖之一的羊卓雍湖。桑珠孜宗堡和江孜古堡都是曾经的政教中心。有扎什伦布寺、白居寺、萨迦寺等一批著名寺庙。有亚东口岸、樟木口岸和吉隆口岸。日喀则喜马南麓六大名沟被称为西藏小江南或西藏江南：亚东沟，陈塘沟，嘎玛沟，绒辖沟，樟木沟，吉隆沟。2017年，日喀则市实现地区生产总值达到216.30亿元。
